 -5.50520000e-02 -8.17140000e-02 -5.20500000e-02 -1.45370000e-02
 -1.13730000e-02 -1.08563000e-01 -3.43000000e-04 5.84440000e-02
 2.33050000e-02 -1.36448000e-01 4.66390000e-02 1.24430000e-01
 4.07410000e-02 -1.67481000e-01 7.86800000e-02 1.74642000e-01
 3.76380000e-02 -2.00663000e-01 8.94040000e-02 2.03178000e-01
 1.63900000e-02 -2.31712000e-01 7.77350000e-02 2.08039000e-01
 -1.55930000e-02 -2.53873000e-01 4.80700000e-02 1.91310000e-01
 -4.78280000e-02 -2.59513000e-01 9.12200000e-03 1.58461000e-01
 -6.94900000e-02 -2.42127000e-01 -2.82850000e-02 1.16942000e-01
 -7.22390000e-02 -1.98247000e-01 -5.39220000e-02 7.44250000e-02
 -5.24680000e-02 -1.28777000e-01 -6.07130000e-02 3.71000000e-02
 -1.23770000e-02 -3.93960000e-02 -4.65180000e-02 8.43800000e-03
 4.03770000e-02 6.01000000e-02 -1.46900000e-02 -1.13050000e-02
 9.44040000e-02 1.57415000e-01 2.67160000e-02 -2.47330000e-02
 1.37265000e-01 2.39974000e-01 6.69130000e-02 -3.62160000e-02
 1.58467000e-01 2.97267000e-01 9.50450000e-02 -5.03500000e-02
 1.52040000e-01 3.22786000e-01 1.02907000e-01 -7.03660000e-02
 1.18073000e-01 3.15136000e-01 8.70410000e-02 -9.69050000e-02
 6.28020000e-02 2.78068000e-01 4.96980000e-02 -1.27494000e-01
 -2.76000000e-03 2.19455000e-01 -1.57600000e-03 -1.56873000e-01
 -6.53480000e-02 1.49462000e-01 -5.56650000e-02 -1.78116000e-01
 -1.12522000e-01 7.83440000e-02 -1.00496000e-01 -1.84300000e-01
 -1.35538000e-01 1.43930000e-02 -1.25912000e-01 -1.70311000e-01
 -1.31347000e-01 -3.75010000e-02 -1.26131000e-01 -1.34340000e-01
 -1.03200000e-01 -7.63530000e-02 -1.01160000e-01 -7.86970000e-02
 -5.97440000e-02 -1.04583000e-01 -5.68350000e-02 -9.70000000e-03
 -1.28120000e-02 -1.26669000e-01 -3.44200000e-03 6.33680000e-02
 2.55550000e-02 -1.47330000e-01 4.67290000e-02 1.30017000e-01
 4.61030000e-02 -1.69727000e-01 8.23410000e-02 1.80634000e-01
 4.46520000e-02 -1.94164000e-01 9.57390000e-02 2.08423000e-01
 2.31060000e-02 -2.17635000e-01 8.47870000e-02 2.10741000e-01
 -1.10800000e-02 -2.34360000e-01 5.33670000e-02 1.89523000e-01
 -4.68470000e-02 -2.37198000e-01 1.03910000e-02 1.50693000e-01
 -7.24060000e-02 -2.19592000e-01 -3.24280000e-02 1.02706000e-01
 -7.83390000e-02 -1.77559000e-01 -6.35040000e-02 5.45630000e-02
 -6.01420000e-02 -1.11225000e-01 -7.43070000e-02 1.37850000e-02
 -1.95630000e-02 -2.54700000e-02 -6.15410000e-02 -1.51740000e-02
 3.56140000e-02 7.04980000e-02 -2.80340000e-02 -3.16950000e-02
 9.33170000e-02 1.64618000e-01 1.78880000e-02 -3.87590000e-02
 1.40050000e-01 2.44178000e-01 6.44280000e-02 -4.17940000e-02
 1.64184000e-01 2.98266000e-01 9.92340000e-02 -4.68850000e-02
 1.58862000e-01 3.19913000e-01 1.12515000e-01 -5.88390000e-02
 1.23789000e-01 3.07432000e-01 9.95640000e-02 -7.95880000e-02
 6.54620000e-02 2.64647000e-01 6.20620000e-02 -1.07370000e-01
 -4.26400000e-03 1.99951000e-01 7.80800000e-03 -1.36915000e-01
 -7.09120000e-02 1.24420000e-01 -5.10620000e-02 -1.60623000e-01
 -1.20790000e-01 4.94310000e-02 -1.00979000e-01 -1.70459000e-01
 -1.44224000e-01 -1.56670000e-02 -1.30239000e-01 -1.60097000e-01
 -1.37824000e-01 -6.52730000e-02 -1.31889000e-01 -1.26778000e-01
 -1.05223000e-01 -9.82670000e-02 -1.05494000e-01 -7.23880000e-02
 -5.60980000e-02 -1.17600000e-01 -5.73090000e-02 -3.46100000e-03
 -3.70200000e-03 -1.28876000e-01 1.19400000e-03 6.99460000e-02
 3.84770000e-02 -1.38330000e-01 5.60990000e-02 1.36266000e-01
 6.01060000e-02 -1.50706000e-01 9.44500000e-02 1.84865000e-01
 5.65970000e-02 -1.67629000e-01 1.07449000e-01 2.08336000e-01
 3.02450000e-02 -1.86887000e-01 9.26430000e-02 2.04091000e-01
 -1.03880000e-02 -2.02838000e-01 5.45430000e-02 1.74859000e-01
 -5.26920000e-02 -2.07849000e-01 3.51900000e-03 1.27970000e-01
 -8.32900000e-02 -1.94437000e-01 -4.67990000e-02 7.35720000e-02
 -9.15630000e-02 -1.57543000e-01 -8.29450000e-02 2.22420000e-02
 -7.25100000e-02 -9.63660000e-02 -9.50490000e-02 -1.74650000e-02
 -2.82350000e-02 -1.52580000e-02 -7.93830000e-02 -4.08830000e-02
 3.23650000e-02 7.66110000e-02 -3.93970000e-02 -4.81080000e-02
 9.56420000e-02 1.66781000e-01 1.50620000e-02 -4.36210000e-02
 1.46492000e-01 2.41907000e-01 7.01540000e-02 -3.48050000e-02
 1.72090000e-01 2.90504000e-01 1.11499000e-01 -2.97050000e-02
 1.65136000e-01 3.05368000e-01 1.27827000e-01 -3.46470000e-02
 1.25793000e-01 2.85120000e-01 1.13890000e-01 -5.23030000e-02
 6.17990000e-02 2.34468000e-01 7.19180000e-02 -8.07440000e-02
 -1.32760000e-02 1.63134000e-01 1.11960000e-02 -1.13733000e-01
 -8.32380000e-02 8.36780000e-02 -5.41280000e-02 -1.42216000e-01
 -1.33155000e-01 8.75000000e-03 -1.08493000e-01 -1.56645000e-01
 -1.52954000e-01 -5.15930000e-02 -1.38786000e-01 -1.49554000e-01
 -1.39836000e-01 -9.18490000e-02 -1.37633000e-01 -1.17737000e-01
 -9.88970000e-02 -1.11859000e-01 -1.05305000e-01 -6.34280000e-02
 -4.17960000e-02 -1.16248000e-01 -4.97170000e-02 5.81900000e-03
 1.62150000e-02 -1.12690000e-01 1.54720000e-02 7.85850000e-02
 6.01610000e-02 -1.09451000e-01 7.42350000e-02 1.42050000e-01
 7.91300000e-02 -1.12862000e-01 1.12165000e-01 1.84864000e-01
 6.90450000e-02 -1.25372000e-01 1.20099000e-01 1.99742000e-01
 3.36840000e-02 -1.44719000e-01 9.64500000e-02 1.85133000e-01
 -1.63020000e-02 -1.64423000e-01 4.76440000e-02 1.45542000e-01
 -6.61340000e-02 -1.75518000e-01 -1.34600000e-02 9.04100000e-02
 -1.00756000e-01 -1.69071000e-01 -7.08000000e-02 3.18340000e-02
 -1.08784000e-01 -1.38855000e-01 -1.09178000e-01 -1.83400000e-02
 -8.55750000e-02 -8.34680000e-02 -1.18149000e-01 -5.13010000e-02
 -3.46070000e-02 -7.32700000e-03 -9.47370000e-02 -6.32640000e-02
 3.32020000e-02 7.97720000e-02 -4.42930000e-02 -5.61660000e-02
 1.02081000e-01 1.64471000e-01 2.07760000e-02 -3.68870000e-02
 1.55285000e-01 2.32636000e-01 8.40680000e-02 -1.52190000e-02
 1.79288000e-01 2.72471000e-01 1.29316000e-01 -1.08500000e-03
 1.67236000e-01 2.77182000e-01 1.44525000e-01 -1.74700000e-03
 1.20780000e-01 2.46555000e-01 1.25083000e-01 -1.97170000e-02
 4.98070000e-02 1.87037000e-01 7.50310000e-02 -5.19280000e-02
 -2.98840000e-02 1.10279000e-01 6.15700000e-03 -9.03990000e-02
 -1.00406000e-01 3.04910000e-02 -6.48820000e-02 -1.24237000e-01
 -1.46153000e-01 -3.87550000e-02 -1.20704000e-01 -1.42486000e-01
 -1.57621000e-01 -8.75100000e-02 -1.47572000e-01 -1.37094000e-01
 -1.33726000e-01 -1.11477000e-01 -1.38888000e-01 -1.05222000e-01
 -8.20160000e-02 -1.12610000e-01 -9.69090000e-02 -5.03030000e-02
 -1.67220000e-02 -9.81460000e-02 -3.22420000e-02 1.84760000e-02
 4.48700000e-02 -7.83330000e-02 3.87800000e-02 8.81460000e-02
 8.68200000e-02 -6.34490000e-02 9.81970000e-02 1.44947000e-01
 9.85940000e-02 -6.08870000e-02 1.30959000e-01 1.77567000e-01
 7.77470000e-02 -7.30600000e-02 1.28766000e-01 1.79857000e-01
 3.05460000e-02 -9.66740000e-02 9.22120000e-02 1.52314000e-01
 -2.96420000e-02 -1.23581000e-01 3.06960000e-02 1.01952000e-01
 -8.57960000e-02 -1.42988000e-01 -3.99210000e-02 4.05920000e-02
 -1.21647000e-01 -1.44471000e-01 -1.01311000e-01 -1.80230000e-02
 -1.25945000e-01 -1.21013000e-01 -1.37341000e-01 -6.15610000e-02
 -9.54660000e-02 -7.12670000e-02 -1.38215000e-01 -8.20600000e-02
 -3.60060000e-02 -4.24000000e-04 -1.03033000e-01 -7.77540000e-02
 3.89330000e-02 8.05640000e-02 -4.01060000e-02 -5.33200000e-02
 1.11436000e-01 1.57270000e-01 3.50720000e-02 -1.84830000e-02
 1.63643000e-01 2.15052000e-01 1.03698000e-01 1.46630000e-02
 1.82258000e-01 2.42472000e-01 1.48410000e-01 3.49280000e-02
 1.61962000e-01 2.34050000e-01 1.57711000e-01 3.50440000e-02
 1.06844000e-01 1.91635000e-01 1.28936000e-01 1.36600000e-02
 2.94870000e-02 1.24048000e-01 6.89960000e-02 -2.42240000e-02
 -5.20960000e-02 4.50620000e-02 -7.30800000e-03 -6.85000000e-02
 -1.18902000e-01 -2.98010000e-02 -8.09810000e-02 -1.06564000e-01
 -1.55653000e-01 -8.68640000e-02 -1.33633000e-01 -1.26638000e-01
 -1.54583000e-01 -1.17398000e-01 -1.52141000e-01 -1.20947000e-01
 -1.17346000e-01 -1.19468000e-01 -1.32010000e-01 -8.79180000e-02
 -5.45600000e-02 -9.80760000e-02 -7.85530000e-02 -3.28360000e-02
 1.69250000e-02 -6.35640000e-02 -5.58200000e-03 3.32580000e-02
 7.83230000e-02 -2.87100000e-02 6.80740000e-02 9.61480000e-02
 1.13712000e-01 -5.25500000e-03 1.23350000e-01 1.41892000e-01
 1.14092000e-01 -7.61000000e-04 1.45812000e-01 1.60252000e-01
 7.96910000e-02 -1.66000000e-02 1.29373000e-01 1.47251000e-01
 1.99060000e-02 -4.76080000e-02 7.79010000e-02 1.06195000e-01
 -4.91000000e-02 -8.34890000e-02 4.29700000e-03 4.68940000e-02
 -1.08549000e-01 -1.11612000e-01 -7.27380000e-02 -1.67380000e-02
 -1.41898000e-01 -1.20492000e-01 -1.33433000e-01 -7.01000000e-02
 -1.39137000e-01 -1.03038000e-01 -1.61985000e-01 -1.01488000e-01
 -9.94530000e-02 -5.87250000e-02 -1.50609000e-01 -1.04936000e-01
 -3.15510000e-02 5.89300000e-03 -1.01582000e-01 -8.16020000e-02
 4.84450000e-02 7.85080000e-02 -2.67250000e-02 -3.93480000e-02
 1.21012000e-01 1.43893000e-01 5.55410000e-02 9.37800000e-03
 1.68141000e-01 1.87574000e-01 1.24824000e-01 5.08150000e-02
 1.77904000e-01 1.99405000e-01 1.63930000e-01 7.34710000e-02
 1.47516000e-01 1.76148000e-01 1.63224000e-01 7.11150000e-02
 8.40980000e-02 1.22394000e-01 1.23090000e-01 4.43790000e-02
 2.94100000e-03 4.95610000e-02 5.38580000e-02 5.97000000e-04
 -7.62990000e-02 -2.67750000e-02 -2.68130000e-02 -4.81240000e-02
 -1.34521000e-01 -9.05850000e-02 -9.84120000e-02 -8.80750000e-02
 -1.57970000e-01 -1.29198000e-01 -1.42804000e-01 -1.07560000e-01
 -1.41683000e-01 -1.36267000e-01 -1.48851000e-01 -1.00020000e-01
 -9.07100000e-02 -1.13156000e-01 -1.15274000e-01 -6.58560000e-02
 -1.88050000e-02 -6.83980000e-02 -5.09910000e-02 -1.24630000e-02
 5.50930000e-02 -1.53780000e-02 2.71410000e-02 4.75320000e-02
 1.11695000e-01 3.11740000e-02 9.86240000e-02 9.94190000e-02
 1.36281000e-01 5.89870000e-02 1.44569000e-01 1.30111000e-01
 1.22462000e-01 6.13680000e-02 1.52543000e-01 1.31495000e-01
 7.38120000e-02 3.88530000e-02 1.19802000e-01 1.02555000e-01
 2.96100000e-03 -1.03600000e-03 5.40500000e-02 4.97110000e-02
 -7.16270000e-02 -4.58540000e-02 -2.84600000e-02 -1.46990000e-02
 -1.30377000e-01 -8.16000000e-02 -1.07018000e-01 -7.54560000e-02
 -1.57618000e-01 -9.64910000e-02 -1.61699000e-01 -1.18214000e-01
 -1.45621000e-01 -8.41970000e-02 -1.78431000e-01 -1.33055000e-01
 -9.66220000e-02 -4.56630000e-02 -1.52592000e-01 -1.16928000e-01
 -2.23080000e-02 1.09460000e-02 -9.02170000e-02 -7.43650000e-02
 5.91030000e-02 7.21910000e-02 -6.50300000e-03 -1.62860000e-02
 1.27458000e-01 1.22711000e-01 7.80160000e-02 4.27930000e-02
 1.65768000e-01 1.49135000e-01 1.42647000e-01 8.84420000e-02
 1.64524000e-01 1.43565000e-01 1.71767000e-01 1.09949000e-01
